Remove Outlier,Estimate,Error Method,Same class,Cutoff,Precision,Recall,F1
FALSE,estimate,mean_sq_err,FALSE,0.94,0.02,1,0.05
FALSE,estimate,mean_sq_err,FALSE,0.96,0.02,1,0.05
FALSE,estimate,mean_sq_err,FALSE,0.98,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.02,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.04,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.06,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.08,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.1,0.8,0.53,0.64
FALSE,estimate,mean_sqroot_err,FALSE,0.12,0.78,0.53,0.63
FALSE,estimate,mean_sqroot_err,FALSE,0.14,0.78,0.53,0.63
FALSE,estimate,mean_sqroot_err,FALSE,0.16,0.74,0.53,0.62
FALSE,estimate,mean_sqroot_err,FALSE,0.18,0.73,0.54,0.62
FALSE,estimate,mean_sqroot_err,FALSE,0.2,0.73,0.55,0.63
FALSE,estimate,mean_sqroot_err,FALSE,0.22,0.73,0.55,0.63
FALSE,estimate,mean_sqroot_err,FALSE,0.24,0.7,0.55,0.62
FALSE,estimate,mean_sqroot_err,FALSE,0.26,0.66,0.58,0.62
FALSE,estimate,mean_sqroot_err,FALSE,0.28,0.63,0.61,0.62
FALSE,estimate,mean_sqroot_err,FALSE,0.3,0.56,0.72,0.63
FALSE,estimate,mean_sqroot_err,FALSE,0.32,0.41,0.69,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.34,0.41,0.69,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.36,0.37,0.68,0.48
FALSE,estimate,mean_sqroot_err,FALSE,0.38,0.37,0.68,0.48
FALSE,estimate,mean_sqroot_err,FALSE,0.4,0.38,0.69,0.49
FALSE,estimate,mean_sqroot_err,FALSE,0.42,0.37,0.68,0.48
FALSE,estimate,mean_sqroot_err,FALSE,0.44,0.39,0.62,0.48
FALSE,estimate,mean_sqroot_err,FALSE,0.46,0.4,0.64,0.49
FALSE,estimate,mean_sqroot_err,FALSE,0.48,0.32,0.77,0.45
FALSE,estimate,mean_sqroot_err,FALSE,0.5,0.29,0.88,0.43
FALSE,estimate,mean_sqroot_err,FALSE,0.52,0.3,0.79,0.43
FALSE,estimate,mean_sqroot_err,FALSE,0.54,0.34,0.81,0.48
FALSE,estimate,mean_sqroot_err,FALSE,0.56,0.36,0.85,0.5
FALSE,estimate,mean_sqroot_err,FALSE,0.58,0.29,0.82,0.43
FALSE,estimate,mean_sqroot_err,FALSE,0.6,0.24,0.79,0.37
FALSE,estimate,mean_sqroot_err,FALSE,0.62,0.27,1,0.42
FALSE,estimate,mean_sqroot_err,FALSE,0.64,0.27,1,0.42
FALSE,estimate,mean_sqroot_err,FALSE,0.66,0.27,1,0.42
FALSE,estimate,mean_sqroot_err,FALSE,0.68,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.7,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.72,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.74,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.76,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.78,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.8,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.82,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.84,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.86,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.88,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.9,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.92,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.94,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.96,0.02,1,0.05
FALSE,estimate,mean_sqroot_err,FALSE,0.98,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.02,0.79,0.52,0.63
FALSE,exact,mean_err,FALSE,0.04,0.76,0.52,0.62
FALSE,exact,mean_err,FALSE,0.06,0.71,0.54,0.62
FALSE,exact,mean_err,FALSE,0.08,0.66,0.58,0.62
FALSE,exact,mean_err,FALSE,0.1,0.58,0.68,0.63
FALSE,exact,mean_err,FALSE,0.12,0.55,0.7,0.62
FALSE,exact,mean_err,FALSE,0.14,0.54,0.71,0.62
FALSE,exact,mean_err,FALSE,0.16,0.54,0.71,0.62
FALSE,exact,mean_err,FALSE,0.18,0.52,0.76,0.62
FALSE,exact,mean_err,FALSE,0.2,0.53,0.71,0.61
FALSE,exact,mean_err,FALSE,0.22,0.42,0.67,0.52
FALSE,exact,mean_err,FALSE,0.24,0.37,0.67,0.48
FALSE,exact,mean_err,FALSE,0.26,0.28,0.75,0.4
FALSE,exact,mean_err,FALSE,0.28,0.31,0.8,0.45
FALSE,exact,mean_err,FALSE,0.3,0.25,0.91,0.39
FALSE,exact,mean_err,FALSE,0.32,0.25,0.91,0.39
FALSE,exact,mean_err,FALSE,0.34,0.25,0.91,0.39
FALSE,exact,mean_err,FALSE,0.36,0.25,0.91,0.39
FALSE,exact,mean_err,FALSE,0.38,0.24,0.95,0.39
FALSE,exact,mean_err,FALSE,0.4,0.24,1,0.39
FALSE,exact,mean_err,FALSE,0.42,0.24,1,0.39
FALSE,exact,mean_err,FALSE,0.44,0.24,1,0.39
FALSE,exact,mean_err,FALSE,0.46,0.24,1,0.39
FALSE,exact,mean_err,FALSE,0.48,0.24,1,0.39
FALSE,exact,mean_err,FALSE,0.5,0.13,1,0.23
FALSE,exact,mean_err,FALSE,0.52,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.54,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.56,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.58,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.6,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.62,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.64,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.66,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.68,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.7,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.72,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.74,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.76,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.78,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.8,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.82,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.84,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.86,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.88,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.9,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.92,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.94,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.96,0.02,1,0.05
FALSE,exact,mean_err,FALSE,0.98,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.02,0.56,0.69,0.62
FALSE,exact,mean_sq_err,FALSE,0.04,0.53,0.74,0.62
FALSE,exact,mean_sq_err,FALSE,0.06,0.42,0.67,0.52
FALSE,exact,mean_sq_err,FALSE,0.08,0.33,0.64,0.43
FALSE,exact,mean_sq_err,FALSE,0.1,0.32,0.77,0.45
FALSE,exact,mean_sq_err,FALSE,0.12,0.25,0.91,0.39
FALSE,exact,mean_sq_err,FALSE,0.14,0.25,0.91,0.39
FALSE,exact,mean_sq_err,FALSE,0.16,0.25,0.91,0.39
FALSE,exact,mean_sq_err,FALSE,0.18,0.25,0.91,0.39
FALSE,exact,mean_sq_err,FALSE,0.2,0.28,0.96,0.43
FALSE,exact,mean_sq_err,FALSE,0.22,0.33,0.96,0.49
FALSE,exact,mean_sq_err,FALSE,0.24,0.18,1,0.31
FALSE,exact,mean_sq_err,FALSE,0.26,0.18,1,0.31
FALSE,exact,mean_sq_err,FALSE,0.28,0.18,1,0.31
FALSE,exact,mean_sq_err,FALSE,0.3,0.18,1,0.31
FALSE,exact,mean_sq_err,FALSE,0.32,0.18,1,0.31
FALSE,exact,mean_sq_err,FALSE,0.34,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.36,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.38,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.4,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.42,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.44,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.46,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.48,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.5,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.52,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.54,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.56,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.58,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.6,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.62,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.64,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.66,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.68,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.7,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.72,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.74,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.76,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.78,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.8,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.82,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.84,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.86,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.88,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.9,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.92,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.94,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.96,0.02,1,0.05
FALSE,exact,mean_sq_err,FALSE,0.98,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.02,0.78,0.53,0.63
FALSE,exact,mean_sqroot_err,FALSE,0.04,0.78,0.53,0.63
FALSE,exact,mean_sqroot_err,FALSE,0.06,0.78,0.53,0.63
FALSE,exact,mean_sqroot_err,FALSE,0.08,0.78,0.53,0.63
FALSE,exact,mean_sqroot_err,FALSE,0.1,0.76,0.52,0.62
FALSE,exact,mean_sqroot_err,FALSE,0.12,0.73,0.51,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.14,0.73,0.51,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.16,0.7,0.51,0.59
FALSE,exact,mean_sqroot_err,FALSE,0.18,0.71,0.53,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.2,0.71,0.54,0.62
FALSE,exact,mean_sqroot_err,FALSE,0.22,0.71,0.54,0.62
FALSE,exact,mean_sqroot_err,FALSE,0.24,0.68,0.55,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.26,0.64,0.57,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.28,0.61,0.6,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.3,0.54,0.71,0.62
FALSE,exact,mean_sqroot_err,FALSE,0.32,0.51,0.73,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.34,0.51,0.73,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.36,0.51,0.75,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.38,0.51,0.75,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.4,0.52,0.76,0.62
FALSE,exact,mean_sqroot_err,FALSE,0.42,0.51,0.75,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.44,0.54,0.69,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.46,0.54,0.71,0.62
FALSE,exact,mean_sqroot_err,FALSE,0.48,0.38,0.81,0.52
FALSE,exact,mean_sqroot_err,FALSE,0.5,0.41,0.92,0.57
FALSE,exact,mean_sqroot_err,FALSE,0.52,0.43,0.85,0.57
FALSE,exact,mean_sqroot_err,FALSE,0.54,0.47,0.86,0.61
FALSE,exact,mean_sqroot_err,FALSE,0.56,0.36,0.85,0.5
FALSE,exact,mean_sqroot_err,FALSE,0.58,0.44,0.87,0.58
FALSE,exact,mean_sqroot_err,FALSE,0.6,0.38,0.86,0.53
FALSE,exact,mean_sqroot_err,FALSE,0.62,0.4,1,0.57
FALSE,exact,mean_sqroot_err,FALSE,0.64,0.4,1,0.57
FALSE,exact,mean_sqroot_err,FALSE,0.66,0.4,1,0.57
FALSE,exact,mean_sqroot_err,FALSE,0.68,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.7,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.72,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.74,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.76,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.78,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.8,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.82,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.84,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.86,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.88,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.9,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.92,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.94,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.96,0.02,1,0.05
FALSE,exact,mean_sqroot_err,FALSE,0.98,0.02,1,0.05
TRUE,estimate,mean_err,TRUE,0.02,0.76,0.52,0.62
TRUE,estimate,mean_err,TRUE,0.04,0.76,0.54,0.63
TRUE,estimate,mean_err,TRUE,0.06,0.82,0.54,0.65
TRUE,estimate,mean_err,TRUE,0.08,0.75,0.57,0.65
TRUE,estimate,mean_err,TRUE,0.1,0.7,0.61,0.65
TRUE,estimate,mean_err,TRUE,0.12,0.63,0.62,0.63
TRUE,estimate,mean_err,TRUE,0.14,0.63,0.62,0.63
TRUE,estimate,mean_err,TRUE,0.16,0.64,0.64,0.64
TRUE,estimate,mean_err,TRUE,0.18,0.64,0.64,0.64
TRUE,estimate,mean_err,TRUE,0.2,0.63,0.58,0.61
TRUE,estimate,mean_err,TRUE,0.22,0.6,0.58,0.59
TRUE,estimate,mean_err,TRUE,0.24,0.55,0.56,0.56
TRUE,estimate,mean_err,TRUE,0.26,0.47,0.54,0.5
TRUE,estimate,mean_err,TRUE,0.28,0.44,0.58,0.5
TRUE,estimate,mean_err,TRUE,0.3,0.53,0.64,0.58
TRUE,estimate,mean_err,TRUE,0.32,0.53,0.64,0.58
TRUE,estimate,mean_err,TRUE,0.34,0.53,0.64,0.58
TRUE,estimate,mean_err,TRUE,0.36,0.52,0.65,0.58
TRUE,estimate,mean_err,TRUE,0.38,0.51,0.68,0.58
TRUE,estimate,mean_err,TRUE,0.4,0.51,0.68,0.58
TRUE,estimate,mean_err,TRUE,0.42,0.51,0.68,0.58
TRUE,estimate,mean_err,TRUE,0.44,0.51,0.68,0.58
TRUE,estimate,mean_err,TRUE,0.46,0.51,0.68,0.58
TRUE,estimate,mean_err,TRUE,0.48,0.51,0.68,0.58
TRUE,estimate,mean_err,TRUE,0.5,0.49,0.69,0.57
TRUE,estimate,mean_err,TRUE,0.52,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.54,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.56,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.58,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.6,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.62,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.64,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.66,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.68,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.7,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.72,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.74,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.76,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.78,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.8,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.82,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.84,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.86,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.88,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.9,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.92,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.94,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.96,0.51,0.79,0.62
TRUE,estimate,mean_err,TRUE,0.98,0.51,0.79,0.62
TRUE,estimate,mean_sq_err,TRUE,0.02,0.48,0.56,0.52
TRUE,estimate,mean_sq_err,TRUE,0.04,0.52,0.59,0.56
TRUE,estimate,mean_sq_err,TRUE,0.06,0.56,0.55,0.56
TRUE,estimate,mean_sq_err,TRUE,0.08,0.56,0.55,0.56
TRUE,estimate,mean_sq_err,TRUE,0.1,0.44,0.58,0.5
TRUE,estimate,mean_sq_err,TRUE,0.12,0.44,0.6,0.5
TRUE,estimate,mean_sq_err,TRUE,0.14,0.44,0.6,0.5
TRUE,estimate,mean_sq_err,TRUE,0.16,0.44,0.6,0.5
TRUE,estimate,mean_sq_err,TRUE,0.18,0.43,0.61,0.5
TRUE,estimate,mean_sq_err,TRUE,0.2,0.42,0.64,0.5
TRUE,estimate,mean_sq_err,TRUE,0.22,0.42,0.64,0.5
TRUE,estimate,mean_sq_err,TRUE,0.24,0.42,0.64,0.5
TRUE,estimate,mean_sq_err,TRUE,0.26,0.42,0.64,0.5
TRUE,estimate,mean_sq_err,TRUE,0.28,0.42,0.64,0.5
TRUE,estimate,mean_sq_err,TRUE,0.3,0.42,0.64,0.5
TRUE,estimate,mean_sq_err,TRUE,0.32,0.42,0.64,0.5
TRUE,estimate,mean_sq_err,TRUE,0.34,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.36,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.38,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.4,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.42,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.44,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.46,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.48,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.5,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.52,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.54,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.56,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.58,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.6,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.62,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.64,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.66,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.68,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.7,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.72,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.74,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.76,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.78,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.8,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.82,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.84,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.86,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.88,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.9,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.92,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.94,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.96,0.42,0.76,0.54
TRUE,estimate,mean_sq_err,TRUE,0.98,0.42,0.76,0.54
TRUE,estimate,mean_sqroot_err,TRUE,0.02,0.8,0.53,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.04,0.8,0.53,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.06,0.8,0.53,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.08,0.8,0.53,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.1,0.8,0.53,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.12,0.78,0.53,0.63
TRUE,estimate,mean_sqroot_err,TRUE,0.14,0.78,0.54,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.16,0.78,0.54,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.18,0.76,0.55,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.2,0.78,0.56,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.22,0.76,0.55,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.24,0.79,0.57,0.66
TRUE,estimate,mean_sqroot_err,TRUE,0.26,0.75,0.59,0.66
TRUE,estimate,mean_sqroot_err,TRUE,0.28,0.73,0.6,0.66
TRUE,estimate,mean_sqroot_err,TRUE,0.3,0.67,0.65,0.66
TRUE,estimate,mean_sqroot_err,TRUE,0.32,0.64,0.64,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.34,0.66,0.65,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.36,0.66,0.65,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.38,0.66,0.65,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.4,0.66,0.65,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.42,0.66,0.65,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.44,0.67,0.61,0.64
TRUE,estimate,mean_sqroot_err,TRUE,0.46,0.68,0.62,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.48,0.63,0.61,0.62
TRUE,estimate,mean_sqroot_err,TRUE,0.5,0.63,0.61,0.62
TRUE,estimate,mean_sqroot_err,TRUE,0.52,0.58,0.66,0.62
TRUE,estimate,mean_sqroot_err,TRUE,0.54,0.62,0.68,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.56,0.62,0.69,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.58,0.6,0.71,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.6,0.6,0.71,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.62,0.6,0.71,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.64,0.6,0.71,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.66,0.6,0.71,0.65
TRUE,estimate,mean_sqroot_err,TRUE,0.68,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.7,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.72,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.74,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.76,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.78,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.8,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.82,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.84,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.86,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.88,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.9,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.92,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.94,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.96,0.59,0.81,0.68
TRUE,estimate,mean_sqroot_err,TRUE,0.98,0.59,0.81,0.68
TRUE,exact,mean_err,TRUE,0.02,0.62,0.52,0.57
TRUE,exact,mean_err,TRUE,0.04,0.57,0.52,0.54
TRUE,exact,mean_err,TRUE,0.06,0.58,0.51,0.54
TRUE,exact,mean_err,TRUE,0.08,0.54,0.54,0.54
TRUE,exact,mean_err,TRUE,0.1,0.54,0.54,0.54
TRUE,exact,mean_err,TRUE,0.12,0.48,0.56,0.52
TRUE,exact,mean_err,TRUE,0.14,0.6,0.61,0.61
TRUE,exact,mean_err,TRUE,0.16,0.61,0.63,0.62
TRUE,exact,mean_err,TRUE,0.18,0.61,0.63,0.62
TRUE,exact,mean_err,TRUE,0.2,0.57,0.61,0.59
TRUE,exact,mean_err,TRUE,0.22,0.55,0.62,0.58
TRUE,exact,mean_err,TRUE,0.24,0.5,0.6,0.54
TRUE,exact,mean_err,TRUE,0.26,0.43,0.57,0.49
TRUE,exact,mean_err,TRUE,0.28,0.43,0.57,0.49
TRUE,exact,mean_err,TRUE,0.3,0.52,0.63,0.57
TRUE,exact,mean_err,TRUE,0.32,0.52,0.63,0.57
TRUE,exact,mean_err,TRUE,0.34,0.52,0.63,0.57
TRUE,exact,mean_err,TRUE,0.36,0.51,0.65,0.57
TRUE,exact,mean_err,TRUE,0.38,0.51,0.65,0.57
TRUE,exact,mean_err,TRUE,0.4,0.51,0.65,0.57
TRUE,exact,mean_err,TRUE,0.42,0.51,0.65,0.57
TRUE,exact,mean_err,TRUE,0.44,0.51,0.65,0.57
TRUE,exact,mean_err,TRUE,0.46,0.51,0.65,0.57
TRUE,exact,mean_err,TRUE,0.48,0.51,0.65,0.57
TRUE,exact,mean_err,TRUE,0.5,0.45,0.64,0.53
TRUE,exact,mean_err,TRUE,0.52,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.54,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.56,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.58,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.6,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.62,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.64,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.66,0.37,0.73,0.49
TRUE,exact,mean_err,TRUE,0.68,0.37,0.73,0.49
